127.0.0.1 - - [13/Dec/2022:16:54:29 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6653
127.0.0.1 - - [13/Dec/2022:16:55:39 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:16:55:39 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6653
127.0.0.1 - - [13/Dec/2022:16:56:44 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:16:56:44 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6652
127.0.0.1 - - [13/Dec/2022:16:57:19 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2875
127.0.0.1 - - [13/Dec/2022:16:57:19 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2875
127.0.0.1 - - [13/Dec/2022:16:57:19 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 21155
127.0.0.1 - - [13/Dec/2022:16:57:19 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6813
127.0.0.1 - - [13/Dec/2022:16:57:27 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:16:57:27 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6813
127.0.0.1 - - [13/Dec/2022:16:57:31 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:16:57:31 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:16:57:31 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 21155
127.0.0.1 - - [13/Dec/2022:16:57:31 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6813
127.0.0.1 - - [13/Dec/2022:16:57:57 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:16:57:57 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6814
127.0.0.1 - - [13/Dec/2022:16:58:52 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6814
127.0.0.1 - - [13/Dec/2022:16:59:18 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:16:59:18 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:16:59:18 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 21155
127.0.0.1 - - [13/Dec/2022:16:59:18 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6814
